,Income,Location,Ad Type,Ad Placement,Clicks,Conversion Rate,CTR,Ad Type_Text,Ad Type_Video
1185,9318.62,Urban,Native,Website,2,0.2512,0.0426,False,False
1186,41699.8,Suburban,Native,Search Engine,3,0.2467,0.0468,False,False
1187,77436.63,Urban,Banner,Search Engine,5,0.0316,0.0506,False,False
1188,3439.94,Rural,Text,Website,7,0.2191,0.0413,True,False
1189,16834.7,Rural,Video,Search Engine,8,0.1635,0.0848,False,True
1190,42888.82,Urban,Banner,Website,2,0.2394,0.0703,False,False
1191,50274.93,Urban,Native,Website,9,0.0478,0.0373,False,False
1192,48922.95,Suburban,Text,Website,3,0.201,0.0703,True,False
1193,37303.34,Urban,Banner,Search Engine,3,0.2209,0.0314,False,False
1194,15020.31,Suburban,Video,Search Engine,10,0.1579,0.0398,False,True
1195,69520.66,Urban,Native,Website,7,0.27,0.0513,False,False
1196,39393.87,Suburban,Video,Website,4,0.249,0.0595,False,True
1197,81654.76,Suburban,Banner,Social Media,6,0.0341,0.0533,False,False
1198,43112.93,Suburban,Video,Website,5,0.1255,0.0411,False,True
1199,43846.55,Suburban,Native,Social Media,4,0.1809,0.0118,False,False
1200,67921.33,Suburban,Video,Social Media,5,0.1242,0.0831,False,True
1201,5780.77,Rural,Video,Social Media,11,0.0693,0.0255,False,True
1202,75738.67,Rural,Video,Social Media,3,0.3273,0.0398,False,True
1203,50034.74,Rural,Text,Website,5,0.1789,0.0526,True,False
1204,41707.31,Urban,Text,Website,6,0.1834,0.0641,True,False
1205,14014.94,Suburban,Text,Search Engine,8,0.0803,0.0492,True,False
1206,60246.82,Rural,Video,Website,8,0.1363,0.0755,False,True
1207,54693.77,Rural,Video,Website,1,0.1299,0.0507,False,True
1208,52243.83,Urban,Banner,Website,6,0.3276,0.0155,False,False
1209,34651.35,Suburban,Native,Search Engine,10,0.2591,0.0622,False,False
1210,64202.56,Rural,Text,Social Media,5,0.1388,0.0611,True,False
1211,25435.45,Urban,Native,Website,3,0.2016,0.062,False,False
1212,43710.95,Urban,Video,Search Engine,2,0.1084,0.0672,False,True
1213,55498.92,Suburban,Native,Search Engine,2,0.1318,0.0364,False,False
1214,43129.52,Suburban,Banner,Website,5,0.5361,0.0223,False,False
1215,21302.59,Rural,Video,Website,4,0.3712,0.05,False,True
1216,67737.59,Suburban,Native,Social Media,4,0.1525,0.0719,False,False
1217,112004.54,Suburban,Banner,Social Media,6,0.5236,0.0813,False,False
1218,70111.81,Suburban,Text,Social Media,7,0.2128,0.0575,True,False
1219,28294.63,Urban,Text,Website,3,0.0476,0.0254,True,False
1220,57308.36,Suburban,Banner,Search Engine,7,0.1973,0.0614,False,False
1221,67162.87,Suburban,Native,Search Engine,10,0.2035,0.0884,False,False
1222,76662.4,Urban,Video,Search Engine,6,0.1615,0.0248,False,True
1223,45912.24,Urban,Text,Social Media,9,0.1519,0.0332,True,False
1224,79526.86,Rural,Video,Social Media,10,0.2958,0.0581,False,True
1225,5573.36,Suburban,Text,Website,4,0.0121,0.0317,True,False
1226,47215.67,Urban,Banner,Search Engine,7,0.2403,0.0386,False,False
1227,41617.01,Rural,Banner,Search Engine,7,0.2097,0.0453,False,False
1228,43192.27,Rural,Native,Search Engine,5,0.1779,0.0803,False,False
1229,46555.97,Urban,Text,Search Engine,8,0.1662,0.0596,True,False
1230,31698.36,Rural,Banner,Search Engine,1,0.1664,0.0688,False,False
1231,9227.59,Rural,Text,Search Engine,3,0.1165,0.0723,True,False
1232,84985.7,Rural,Video,Website,10,0.0489,0.0681,False,True
1233,43545.07,Suburban,Native,Website,4,0.3518,0.0654,False,False
1234,43678.8,Suburban,Video,Website,5,0.3919,0.0724,False,True
1235,20358.98,Urban,Banner,Social Media,4,0.084,0.0508,False,False
1236,42139.59,Suburban,Video,Search Engine,4,0.1629,0.0666,False,True
1237,75618.56,Rural,Text,Website,2,0.2279,0.0754,True,False
1238,84307.57,Suburban,Banner,Search Engine,3,0.095,0.0403,False,False
1239,82606.59,Suburban,Text,Social Media,2,0.1664,0.0602,True,False
1240,24188.57,Suburban,Video,Website,5,0.2692,0.043,False,True
1241,41545.46,Suburban,Video,Search Engine,2,0.1895,0.0473,False,True
1242,49924.93,Suburban,Video,Social Media,5,0.2797,0.0279,False,True
1243,55349.18,Urban,Video,Website,4,0.032,0.0764,False,True
1244,36771.51,Suburban,Banner,Website,3,0.1183,0.0567,False,False
1245,71998.22,Suburban,Native,Social Media,3,0.0426,0.0319,False,False
1246,19913.26,Rural,Banner,Website,5,0.2241,0.0683,False,False
1247,18267.77,Rural,Banner,Search Engine,4,0.1257,0.0376,False,False
1248,68477.86,Rural,Video,Social Media,1,0.0876,0.0601,False,True
1249,8327.44,Suburban,Video,Website,4,0.1426,0.0408,False,True
1250,49267.41,Urban,Banner,Search Engine,11,0.2306,0.0364,False,False
1251,80125.12,Urban,Video,Social Media,4,0.1769,0.0494,False,True
1252,51888.72,Rural,Banner,Website,8,0.0249,0.0278,False,False
1253,64613.26,Suburban,Banner,Social Media,9,0.1725,0.0691,False,False
1254,94266.55,Urban,Video,Search Engine,5,0.3814,0.0564,False,True
1255,28764.73,Urban,Video,Website,7,0.1992,0.0258,False,True
1256,23556.63,Rural,Native,Search Engine,5,0.1037,0.012,False,False
1257,26815.12,Urban,Video,Social Media,4,0.2573,0.0408,False,True
1258,43981.97,Suburban,Banner,Social Media,4,0.2234,0.0424,False,False
1259,63933.5,Suburban,Native,Search Engine,8,0.3353,0.0948,False,False
1260,82649.22,Urban,Banner,Social Media,3,0.0659,0.041,False,False
1261,43770.76,Urban,Native,Search Engine,5,0.1522,0.0382,False,False
1262,40065.79,Suburban,Text,Social Media,4,0.1809,0.0657,True,False
1263,7079.91,Suburban,Banner,Search Engine,5,0.444,0.05,False,False
1264,54652.67,Urban,Native,Website,4,0.169,0.0404,False,False
1265,46668.31,Urban,Native,Website,2,0.239,0.0328,False,False
1266,60006.9,Suburban,Native,Social Media,7,0.139,0.0124,False,False
1267,55704.37,Suburban,Banner,Search Engine,6,0.1242,0.0521,False,False
1268,49589.06,Suburban,Banner,Social Media,7,0.3993,0.0458,False,False
1269,25461.34,Rural,Text,Search Engine,2,0.2077,0.0456,True,False
1270,61122.61,Rural,Text,Search Engine,5,0.1754,0.0531,True,False
1271,51665.13,Urban,Native,Website,5,0.089,0.0531,False,False
1272,30042.08,Suburban,Native,Social Media,5,0.1012,0.0445,False,False
1273,65630.87,Urban,Video,Social Media,6,0.255,0.054,False,True
1274,43147.92,Urban,Native,Social Media,3,0.0946,0.0782,False,False
1275,76286.75,Urban,Banner,Social Media,4,0.3696,0.071,False,False
1276,36934.06,Urban,Text,Website,2,0.1983,0.0605,True,False
1277,38135.25,Rural,Native,Website,2,0.2029,0.0205,False,False
1278,52828.89,Rural,Video,Search Engine,4,0.2286,0.0486,False,True
1279,48682.14,Urban,Native,Search Engine,4,0.0567,0.0419,False,False
1280,67393.96,Suburban,Native,Website,2,0.0975,0.0531,False,False
1281,53149.41,Rural,Banner,Search Engine,2,0.3932,0.0764,False,False
1282,62339.34,Urban,Text,Website,4,0.3275,0.0463,True,False
1283,71411.12,Suburban,Native,Social Media,8,0.2088,0.0475,False,False
1284,73991.46,Suburban,Banner,Search Engine,1,0.4505,0.0325,False,False
1285,42462.42,Suburban,Text,Social Media,5,0.2495,0.0566,True,False
1286,51270.61,Suburban,Banner,Website,3,0.0755,0.0287,False,False
1287,33922.36,Rural,Video,Search Engine,7,0.2761,0.0696,False,True
1288,79999.98,Rural,Text,Social Media,2,0.2956,0.0499,True,False
1289,64514.54,Rural,Text,Website,6,0.0409,0.088,True,False
1290,39399.72,Rural,Text,Website,6,0.1261,0.034,True,False
1291,35829.96,Urban,Banner,Search Engine,2,0.4395,0.0521,False,False
1292,77171.33,Rural,Text,Social Media,6,0.1445,0.0298,True,False
1293,57712.4,Rural,Banner,Search Engine,4,0.2172,0.0282,False,False
1294,52177.12,Suburban,Text,Website,3,0.0731,0.0378,True,False
1295,100842.02,Urban,Video,Website,7,0.0094,0.039,False,True
1296,66284.08,Urban,Banner,Search Engine,2,0.3571,0.0598,False,False
1297,22442.9,Suburban,Text,Social Media,4,0.2715,0.0566,True,False
1298,56772.65,Rural,Text,Website,7,0.5253,0.0423,True,False
1299,9709.5,Urban,Banner,Social Media,5,0.2489,0.0112,False,False
1300,48175.94,Urban,Video,Website,4,0.0984,0.0277,False,True
1301,20492.75,Urban,Text,Website,5,0.1678,0.1068,True,False
1302,37166.13,Suburban,Native,Website,7,0.0772,0.044,False,False
1303,28027.54,Suburban,Native,Website,6,0.1756,0.0433,False,False
1304,62085.31,Suburban,Video,Social Media,1,0.3251,0.0458,False,True
1305,54301.0,Rural,Banner,Social Media,6,0.2439,0.0552,False,False
1306,66654.76,Urban,Video,Search Engine,4,0.0992,0.0681,False,True
1307,42733.89,Rural,Video,Social Media,5,0.122,0.0631,False,True
1308,36725.99,Rural,Text,Website,5,0.4137,0.0759,True,False
1309,30476.24,Rural,Banner,Website,7,0.3678,0.0263,False,False
1310,65812.23,Suburban,Video,Social Media,7,0.1203,0.0821,False,True
1311,69319.44,Rural,Text,Social Media,6,0.2812,0.0542,True,False
1312,45404.41,Urban,Text,Website,5,0.3343,0.0527,True,False
1313,25623.74,Suburban,Text,Search Engine,5,0.1211,0.0484,True,False
1314,13903.02,Urban,Video,Search Engine,4,0.0968,0.0293,False,True
1315,13073.97,Rural,Native,Social Media,4,0.1103,0.0262,False,False
1316,67028.51,Urban,Native,Website,3,0.2789,0.0,False,False
1317,37112.21,Urban,Banner,Website,5,0.2128,0.0416,False,False
1318,60784.79,Suburban,Text,Search Engine,5,0.085,0.0209,True,False
1319,57960.82,Urban,Text,Social Media,4,0.1468,0.0154,True,False
1320,49417.74,Rural,Native,Social Media,1,0.2868,0.041,False,False
1321,62278.45,Suburban,Video,Website,7,0.1182,0.0686,False,True
1322,31008.71,Rural,Banner,Website,4,0.2827,0.0442,False,False
1323,49851.06,Suburban,Text,Website,5,0.2206,0.0601,True,False
1324,34079.03,Urban,Text,Website,3,0.3511,0.0927,True,False
1325,62003.26,Suburban,Banner,Social Media,4,0.1171,0.0356,False,False
1326,32484.36,Suburban,Native,Social Media,2,0.0404,0.0689,False,False
1327,36319.0,Suburban,Text,Search Engine,3,0.3364,0.0673,True,False
1328,36646.74,Urban,Native,Website,8,0.0306,0.0506,False,False
1329,49227.09,Rural,Banner,Search Engine,4,0.0717,0.0342,False,False
1330,48150.94,Suburban,Text,Website,2,0.1904,0.0562,True,False
1331,66340.81,Rural,Text,Search Engine,8,0.2916,0.0734,True,False
1332,60825.69,Urban,Native,Search Engine,5,0.1388,0.0314,False,False
1333,32253.12,Suburban,Text,Social Media,5,0.4327,0.0654,True,False
1334,85108.16,Urban,Native,Search Engine,6,0.2382,0.0722,False,False
1335,42120.22,Rural,Native,Website,4,0.2157,0.0553,False,False
1336,17401.93,Suburban,Video,Website,6,0.4229,0.0556,False,True
1337,69729.24,Rural,Native,Website,3,0.1656,0.0725,False,False
1338,63008.81,Urban,Native,Social Media,9,0.0886,0.0434,False,False
1339,85540.07,Urban,Video,Search Engine,0,0.1196,0.0286,False,True
1340,80106.36,Urban,Video,Search Engine,7,0.1459,0.0393,False,True
1341,42171.5,Suburban,Banner,Website,4,0.0736,0.0562,False,False
1342,45319.35,Rural,Video,Website,4,0.0573,0.0302,False,True
1343,56483.76,Suburban,Banner,Search Engine,5,0.3317,0.0768,False,False
1344,46239.64,Urban,Video,Website,8,0.2264,0.0412,False,True
1345,57043.75,Suburban,Native,Search Engine,5,0.2439,0.0318,False,False
1346,20206.24,Suburban,Text,Search Engine,3,0.3959,0.0204,True,False
1347,74575.91,Rural,Banner,Search Engine,4,0.0827,0.0345,False,False
1348,48275.32,Rural,Text,Website,4,0.1394,0.0952,True,False
1349,43350.09,Urban,Text,Search Engine,7,0.0948,0.0419,True,False
1350,53905.3,Rural,Video,Search Engine,6,0.1238,0.0468,False,True
1351,23949.56,Suburban,Text,Search Engine,1,0.0973,0.0525,True,False
1352,18901.0,Rural,Banner,Social Media,3,0.0846,0.0608,False,False
1353,15763.27,Urban,Video,Search Engine,9,0.1445,0.029,False,True
1354,46020.67,Suburban,Text,Search Engine,3,0.1412,0.0339,True,False
1355,79968.0,Rural,Native,Search Engine,5,0.0667,0.126,False,False
1356,106919.93,Suburban,Text,Website,8,0.1249,0.0284,True,False
1357,23777.64,Suburban,Banner,Search Engine,4,0.0351,0.0601,False,False
1358,80847.56,Suburban,Video,Search Engine,4,0.1074,0.0075,False,True
1359,58710.68,Suburban,Native,Website,6,0.1271,0.0393,False,False
1360,43046.99,Rural,Banner,Website,5,0.1554,0.0356,False,False
1361,48687.08,Suburban,Native,Social Media,6,0.2358,0.0451,False,False
1362,39827.77,Rural,Video,Website,7,0.4662,0.0437,False,True
1363,18948.64,Suburban,Video,Website,7,0.1938,0.0277,False,True
1364,44464.33,Rural,Native,Social Media,8,0.1087,0.0581,False,False
1365,104332.88,Suburban,Banner,Social Media,5,0.2454,0.0515,False,False
1366,36802.31,Rural,Native,Website,6,0.2629,0.0465,False,False
1367,40799.97,Suburban,Text,Search Engine,2,0.2024,0.0288,True,False
1368,31912.93,Suburban,Text,Search Engine,6,0.1173,0.0231,True,False
1369,58452.65,Urban,Text,Search Engine,3,0.2914,0.0345,True,False
1370,68838.1,Urban,Video,Search Engine,4,0.3572,0.0521,False,True
1371,42318.84,Suburban,Banner,Search Engine,6,0.2385,0.0783,False,False
1372,47075.68,Urban,Banner,Search Engine,2,0.0477,0.06,False,False
1373,26531.38,Rural,Banner,Search Engine,7,0.0504,0.0562,False,False
1374,62373.98,Suburban,Video,Search Engine,4,0.1959,0.087,False,True
1375,54187.87,Urban,Text,Search Engine,4,0.0814,0.0643,True,False
1376,48483.82,Urban,Video,Social Media,6,0.3465,0.0111,False,True
1377,38783.63,Rural,Text,Website,6,0.1446,0.0537,True,False
1378,44559.15,Rural,Video,Website,4,0.2286,0.0446,False,True
1379,56241.12,Urban,Native,Website,3,0.0127,0.0503,False,False
1380,68878.87,Rural,Native,Website,3,0.3126,0.0445,False,False
1381,14812.61,Suburban,Banner,Website,5,0.2522,0.0933,False,False
1382,34700.81,Urban,Video,Search Engine,3,0.589,0.0814,False,True
1383,42179.61,Urban,Banner,Social Media,4,0.0978,0.0212,False,False
1384,70497.42,Urban,Banner,Search Engine,3,0.0916,0.0754,False,False
1385,47849.25,Urban,Video,Website,6,0.4408,0.0153,False,True
1386,58148.06,Rural,Text,Search Engine,4,0.1681,0.0726,True,False
1387,24577.46,Suburban,Native,Search Engine,5,0.3198,0.0511,False,False
1388,59654.0,Rural,Native,Social Media,6,0.0997,0.0239,False,False
1389,49438.94,Rural,Video,Search Engine,6,0.371,0.0777,False,True
1390,25475.56,Suburban,Text,Social Media,8,0.2795,0.0407,True,False
1391,28201.97,Rural,Native,Search Engine,0,0.3057,0.0791,False,False
1392,31628.67,Urban,Video,Search Engine,8,0.1359,0.0731,False,True
1393,47095.14,Rural,Video,Website,5,0.2854,0.0205,False,True
1394,60508.04,Urban,Native,Search Engine,6,0.2278,0.0398,False,False
1395,74133.38,Suburban,Native,Search Engine,5,0.3934,0.0539,False,False
1396,35896.72,Urban,Banner,Social Media,6,0.3039,0.0624,False,False
1397,49380.05,Suburban,Banner,Social Media,5,0.1489,0.0741,False,False
1398,51352.81,Suburban,Native,Social Media,5,0.1466,0.0219,False,False
1399,75518.66,Suburban,Native,Website,5,0.3067,0.0259,False,False
1400,43868.19,Rural,Video,Social Media,3,0.1509,0.0689,False,True
1401,15593.49,Urban,Native,Website,4,0.1989,0.0792,False,False
1402,26582.56,Rural,Video,Social Media,7,0.1826,0.0398,False,True
1403,68709.52,Rural,Video,Search Engine,4,0.2157,0.048,False,True
1404,52445.4,Urban,Video,Website,4,0.3822,0.021,False,True
1405,27199.55,Suburban,Native,Search Engine,8,0.1155,0.0352,False,False
1406,57550.21,Rural,Text,Social Media,6,0.145,0.061,True,False
1407,24473.74,Rural,Video,Social Media,4,0.1498,0.0627,False,True
1408,48432.93,Rural,Native,Search Engine,4,0.093,0.0309,False,False
1409,60732.63,Urban,Video,Social Media,9,0.2921,0.0652,False,True
1410,28953.33,Suburban,Text,Search Engine,10,0.1868,0.041,True,False
1411,48244.12,Rural,Text,Website,5,0.3906,0.0555,True,False
1412,49895.59,Urban,Text,Search Engine,4,0.1564,0.0454,True,False
1413,65722.69,Suburban,Video,Website,3,0.2568,0.0496,False,True
1414,61516.3,Urban,Banner,Website,3,0.2471,0.0546,False,False
1415,35806.49,Suburban,Banner,Social Media,2,0.0554,0.0577,False,False
1416,58451.32,Rural,Banner,Search Engine,6,0.3007,0.0044,False,False
1417,70021.05,Rural,Banner,Website,5,0.2392,0.0363,False,False
1418,24204.79,Rural,Native,Search Engine,6,0.4335,0.048,False,False
1419,78423.32,Suburban,Native,Search Engine,4,0.2662,0.0288,False,False
1420,56114.99,Suburban,Banner,Website,7,0.5797,0.0973,False,False
1421,71873.45,Urban,Video,Website,7,0.4318,0.0398,False,True
1422,75674.21,Suburban,Text,Social Media,7,0.3151,0.0501,True,False
1423,53648.44,Suburban,Video,Website,1,0.0817,0.0607,False,True
1424,81251.53,Rural,Text,Website,6,0.356,0.0698,True,False
1425,48945.38,Urban,Video,Search Engine,5,0.1435,0.0214,False,True
1426,49733.8,Suburban,Text,Website,9,0.0583,0.0172,True,False
1427,43709.94,Urban,Video,Social Media,7,0.2975,0.0,False,True
1428,91170.91,Suburban,Video,Social Media,4,0.0979,0.0608,False,True
1429,36971.04,Suburban,Text,Search Engine,3,0.1227,0.0615,True,False
1430,41898.93,Suburban,Text,Social Media,6,0.2038,0.0317,True,False
1431,29070.62,Rural,Banner,Search Engine,1,0.032,0.0565,False,False
1432,62984.86,Rural,Banner,Website,9,0.1252,0.0506,False,False
1433,59421.32,Suburban,Video,Search Engine,8,0.1421,0.0655,False,True
1434,30985.74,Urban,Native,Website,7,0.2128,0.0635,False,False
1435,53227.67,Rural,Text,Search Engine,6,0.4994,0.0244,True,False
1436,47509.96,Rural,Video,Social Media,3,0.1862,0.0406,False,True
1437,52316.73,Rural,Text,Social Media,7,0.2831,0.007,True,False
1438,19300.22,Suburban,Native,Search Engine,9,0.1959,0.0944,False,False
1439,49061.9,Suburban,Text,Website,7,0.1314,0.0515,True,False
1440,31120.89,Suburban,Video,Website,4,0.0845,0.058,False,True
1441,49985.71,Rural,Video,Social Media,2,0.2913,0.0229,False,True
1442,75746.51,Suburban,Video,Website,6,0.4315,0.0492,False,True
1443,31454.86,Rural,Native,Social Media,2,0.0325,0.0355,False,False
1444,54936.61,Urban,Native,Search Engine,3,0.0266,0.0663,False,False
1445,108300.38,Urban,Banner,Social Media,5,0.1858,0.0144,False,False
1446,49068.15,Urban,Text,Search Engine,6,0.2863,0.0569,True,False
1447,36334.46,Rural,Banner,Search Engine,6,0.2298,0.0496,False,False
1448,41854.68,Urban,Video,Social Media,5,0.1605,0.0497,False,True
1449,52001.08,Urban,Text,Social Media,3,0.1799,0.0519,True,False
1450,48372.55,Urban,Video,Social Media,7,0.1489,0.0766,False,True
1451,61193.72,Suburban,Native,Search Engine,5,0.074,0.045,False,False
1452,57920.27,Rural,Native,Social Media,5,0.1003,0.0537,False,False
1453,46873.48,Rural,Native,Website,4,0.246,0.0723,False,False
1454,58175.85,Urban,Banner,Search Engine,4,0.1765,0.0302,False,False
1455,47042.67,Urban,Banner,Website,7,0.425,0.0461,False,False
1456,27222.71,Suburban,Video,Website,6,0.1413,0.0739,False,True
1457,83163.36,Urban,Native,Social Media,7,0.1881,0.0348,False,False
1458,48724.31,Suburban,Text,Search Engine,6,0.1594,0.0359,True,False
1459,50620.89,Rural,Native,Search Engine,2,0.0856,0.0361,False,False
1460,37863.57,Urban,Banner,Social Media,2,0.2579,0.057,False,False
1461,69224.34,Rural,Banner,Social Media,4,0.0927,0.0622,False,False
1462,24996.24,Rural,Text,Social Media,5,0.0358,0.0632,True,False
1463,48633.6,Suburban,Text,Website,5,0.3021,0.0481,True,False
1464,79004.87,Rural,Native,Search Engine,4,0.654,0.037,False,False
1465,38695.2,Suburban,Video,Website,7,0.0686,0.0388,False,True
1466,95533.18,Urban,Native,Social Media,1,0.211,0.0664,False,False
1467,31829.43,Rural,Banner,Website,3,0.5682,0.0755,False,False
1468,52654.04,Suburban,Text,Social Media,4,0.2048,0.0144,True,False
1469,21817.46,Rural,Video,Social Media,3,0.1366,0.0327,False,True
1470,41881.15,Urban,Text,Social Media,1,0.1245,0.0203,True,False
1471,82621.29,Urban,Text,Search Engine,8,0.1113,0.0548,True,False
1472,18485.74,Rural,Text,Social Media,6,0.041,0.0396,True,False
1473,39714.35,Urban,Banner,Website,6,0.1114,0.0836,False,False
1474,21611.88,Rural,Native,Social Media,4,0.3324,0.0223,False,False
1475,28500.83,Urban,Native,Search Engine,9,0.2593,0.0608,False,False
1476,35593.7,Urban,Banner,Social Media,7,0.2947,0.0321,False,False
1477,46905.22,Urban,Native,Website,6,0.1024,0.0624,False,False
1478,30266.14,Suburban,Text,Website,5,0.095,0.0332,True,False
1479,43727.37,Rural,Native,Social Media,5,0.1958,0.0741,False,False
1480,44181.95,Rural,Banner,Website,7,0.4897,0.0466,False,False
1481,58920.45,Suburban,Banner,Search Engine,4,0.6616,0.0454,False,False
1482,34491.14,Rural,Native,Social Media,3,0.0629,0.041,False,False
1483,40492.04,Suburban,Native,Search Engine,7,0.5848,0.0574,False,False
1484,68948.03,Rural,Text,Website,7,0.1473,0.0403,True,False
1485,29298.53,Urban,Native,Social Media,8,0.1696,0.088,False,False
1486,55545.65,Urban,Banner,Website,6,0.1719,0.0099,False,False
1487,40535.55,Rural,Text,Social Media,2,0.1156,0.0099,True,False
1488,64732.67,Urban,Video,Social Media,7,0.103,0.0617,False,True
1489,58187.57,Suburban,Banner,Social Media,3,0.1615,0.0657,False,False
1490,53169.18,Urban,Video,Search Engine,3,0.136,0.0397,False,True
1491,17749.15,Urban,Native,Website,4,0.3564,0.054,False,False
1492,66441.59,Suburban,Banner,Search Engine,2,0.0307,0.0323,False,False
